,hscode,volume,eight_bits
3528,10063099090,1,10063099
3529,10063099090,1,10063099
3530,10063099090,1,10063099
3531,10063099090,1,10063099
3532,10063099090,1,10063099
3533,10063099090,1,10063099
3534,10063099090,1,10063099
3535,10063099090,1,10063099
3536,10063099090,1,10063099
3537,10063099090,1,10063099
3538,10063099090,1,10063099
3539,10063099090,1,10063099
3540,10063099090,1,10063099
3541,10063099090,1,10063099
3542,10063099090,1,10063099
3543,10063099090,1,10063099
3544,10063099601,600,10063099
3545,10063099601,400,10063099
3546,15119049000,150,15119049
3547,10063040001,25000,10063040
3548,10063040001,38783,10063040
3549,10063040001,132000,10063040
3550,10063040001,120000,10063040
3551,10063040001,96000,10063040
3552,10063040001,125000,10063040
3553,10063040001,2176,10063040
3554,10063040001,1050,10063040
3555,10063040001,500,10063040
3556,10062090601,200,10062090
3557,10063040001,210,10063040
3558,10063099001,2520,10063099
3559,10063099001,2520,10063099
3560,10063099001,4980,10063099
3561,15119039000,1200,15119039
3562,10063040001,9000,10063040
3563,10063040001,7000,10063040
3564,10063040001,5000,10063040
3565,10063030003,1008,10063030
3566,10063040001,3000,10063040
3567,10063040001,1500,10063040
3568,10063040001,10625,10063040
3569,10063030003,3000,10063030
3570,10063030003,2400,10063030
3571,10063099012,400,10063099
3572,10063099012,2000,10063099
3573,10063099012,1000,10063099
3574,10063099012,1250,10063099
3575,10063099001,2778,10063099
3576,10063040001,154360,10063040
3577,10063040001,135660,10063040
3578,10062010001,2100,10062010
3579,10063030003,850,10063030
3580,10063030003,1700,10063030
3581,10063030003,850,10063030
3582,10064090005,520000,10064090
3583,10064090005,104000,10064090
3584,10064090005,416000,10064090
3585,10063040001,1330,10063040
3586,10063040001,2000,10063040
3587,10063040001,16500,10063040
3588,10063040001,2000,10063040
3589,10063030003,1000,10063030
3590,10063040001,43000,10063040
3591,10064090005,13000,10064090
3592,10064090005,6000,10064090
3593,10064090005,2500,10064090
3594,10063030003,8500,10063030
3595,10063030003,5000,10063030
3596,10063030003,8000,10063030
3597,10063099012,260000,10063099
3598,10064090019,2580,10064090
3599,10063040001,855,10063040
3600,10063040001,321,10063040
3601,10063030003,1529,10063030
3602,10064090006,500000,10064090
3603,10063091001,9750,10063091
3604,10063099012,3120,10063099
3605,10063099001,925,10063099
3606,10063099001,100,10063099
3607,10063099001,2675,10063099
3608,10063099012,3120,10063099
3609,10063040001,1000,10063040
3610,10063099600,1000,10063099
3611,10063040001,200,10063040
3612,10063040001,50,10063040
3613,10063040001,400,10063040
3614,10063040001,300,10063040
3615,10062010500,120000,10062010
3616,10064090003,4000,10064090
3617,10063040001,3000,10063040
3618,10063040001,10000,10063040
3619,10063040001,7000,10063040
3620,10063040001,11132,10063040
3621,10063040001,6816,10063040
3622,10064090005,10000,10064090
3623,10063040001,18000,10063040
3624,10063040001,46000,10063040
3625,10063040001,12000,10063040
3626,10063040001,41805,10063040
3627,10063030003,233,10063030
3628,10063030003,100,10063030
3629,10063030003,300,10063030
3630,10063030003,300,10063030
3631,10063040001,3600,10063040
3632,10063040001,20430,10063040
3633,10063040001,1800,10063040
3634,10063040001,855,10063040
3635,10063040001,110,10063040
3636,10063040001,3520,10063040
3637,10063040001,900,10063040
3638,10063040001,1800,10063040
3639,10063040001,7200,10063040
3640,10063040001,800,10063040
3641,10063040001,650,10063040
3642,10063040001,1050,10063040
3643,10063040001,690,10063040
3644,10063040001,650,10063040
3645,10062010001,270,10062010
3646,10062090604,44,10062090
3647,10062090604,40,10062090
3648,10062090601,370,10062090
3649,10062090601,200,10062090
3650,10062090613,441,10062090
3651,10062090613,80,10062090
3652,10051000000,245,10051000
3653,10051000000,210,10051000
3654,10063091001,1994,10063091
3655,10063040001,880,10063040
3656,10063040001,144,10063040
3657,10063099001,900,10063099
3658,10063040001,230,10063040
3659,10063040001,1665,10063040
3660,10063040001,1387,10063040
3661,10063040001,231,10063040
3662,10063030003,2000,10063030
3663,10063030003,2000,10063030
3664,10063040001,24000,10063040
3665,10063040001,21180,10063040
3666,10063040001,21225,10063040
3667,10063040001,1365,10063040
3668,10063040001,2000,10063040
3669,10063099010,1920,10063099
3670,10063099001,1000,10063099
3671,10063040001,700,10063040
3672,10063099010,880,10063099
3673,10063099012,182000,10063099
3674,10063099012,130000,10063099
3675,10063099012,78000,10063099
3676,10063099001,2,10063099
3677,10063099003,940,10063099
3678,10063040001,1000,10063040
3679,10063099003,300,10063099
3680,10063030003,280,10063030
3681,10063040001,1700,10063040
3682,10063040001,3400,10063040
3683,10063040001,2250,10063040
3684,10063040001,4800,10063040
3685,10063040001,6600,10063040
3686,10063040001,3000,10063040
3687,10063040001,2325,10063040
3688,10062010001,400,10062010
3689,10063040001,37500,10063040
3690,10063040001,12500,10063040
3691,10063099012,132500,10063099
3692,10063099012,265000,10063099
3693,10062090604,80,10062090
3694,10063040001,79017,10063040
3695,15119049000,150,15119049
3696,10063099001,37980,10063099
3697,10064090005,5200,10064090
3698,10064090005,10400,10064090
3699,10062090600,1,10062090
3700,10063099012,520000,10063099
3701,10063099001,1800,10063099
3702,10063099012,260000,10063099
3703,10063040001,80,10063040
3704,10063040001,70,10063040
3705,10063040001,850,10063040
3706,10063040001,120,10063040
3707,10063040001,120,10063040
3708,10063040001,500,10063040
3709,10063040001,120,10063040
3710,10063040001,470,10063040
3711,10063040001,190,10063040
3712,10063030003,830,10063030
3713,10063040001,50,10063040
3714,10063040001,260,10063040
3715,10063040001,40,10063040
3716,10063040001,130,10063040
3717,10063040001,160,10063040
3718,10063040001,210,10063040
3719,10063040001,200,10063040
3720,10063040001,280,10063040
3721,10063040001,550,10063040
3722,10063040001,1069,10063040
3723,10064090006,33000,10064090
3724,10063040001,320,10063040
3725,10063040001,300,10063040
3726,10064090005,40,10064090
3727,10063030003,240,10063030
3728,10063030003,130,10063030
3729,10063040001,2900,10063040
3730,10063040001,1000,10063040
3731,10062010001,6400,10062010
3732,10063040001,4320,10063040
3733,10063040001,3636,10063040
3734,10063030003,2400,10063030
3735,10063040500,2400,10063040
3736,10063099012,38000,10063099
3737,15119036000,800,15119036
3738,15119036000,2730,15119036
3739,15119036000,4800,15119036
3740,15119036000,5220,15119036
3741,15119036000,7800,15119036
3742,10063040001,400,10063040
3743,10063040001,400,10063040
3744,10063040001,40,10063040
3745,10063040001,10,10063040
3746,10064090005,10,10064090
3747,10063030003,70,10063030
3748,10063030003,20,10063030
3749,10063030003,60,10063030
3750,10063030003,90,10063030
3751,10063040001,200,10063040
3752,10063040001,1300,10063040
3753,10063040001,1700,10063040
3754,10063040001,19777,10063040
3755,10063040001,45000,10063040
3756,10063040001,17736,10063040
3757,10063040001,17078,10063040
3758,10063040001,1460,10063040
3759,10063040001,150,10063040
3760,10063040001,1200,10063040
3761,10063040001,216,10063040
3762,10062010001,54,10062010
3763,10063099001,150,10063099
3764,10063040001,594,10063040
3765,10063040001,790,10063040
3766,10062010001,60,10062010
3767,10063040001,350,10063040
3768,10063099001,1750,10063099
3769,10063040001,324,10063040
3770,10063040001,990,10063040
3771,10062010001,60,10062010
3772,10063040001,1200,10063040
3773,10063040001,225,10063040
3774,10063040001,60,10063040
3775,10063040001,600,10063040
3776,10062010001,50,10062010
3777,10063030003,50,10063030
3778,10063030003,100,10063030
3779,10063030003,100,10063030
3780,10063040001,864,10063040
3781,10063040001,420,10063040
3782,10062010001,60,10062010
3783,10063040001,540,10063040
3784,10063040001,625,10063040
3785,10062010001,180,10062010
3786,10063040001,666,10063040
3787,10063040001,480,10063040
3788,10062010001,54,10062010
3789,10062010001,120,10062010
3790,10063040001,960,10063040
3791,10062010001,480,10062010
3792,10064090600,7200,10064090
3793,10064090600,1100,10064090
3794,10064090600,7200,10064090
3795,10063099023,1200,10063099
3796,10062090001,50,10062090
3797,10063099001,300,10063099
3798,10063099001,600,10063099
3799,10063099001,600,10063099
3800,10063030003,50,10063030
3801,10063099013,2400,10063099
3802,10063099013,14400,10063099
3803,10063099012,1300,10063099
3804,10063040001,945,10063040
3805,10063040001,100,10063040
3806,10062010001,100,10062010
3807,10062010001,50,10062010
3808,10063030003,50,10063030
3809,10063030003,50,10063030
3810,10063040001,1310,10063040
3811,10063040001,100,10063040
3812,10062010001,108,10062010
3813,10063030003,252,10063030
3814,10063040001,17179,10063040
3815,10063099001,70679,10063099
3816,10063099001,13163,10063099
3817,10063099001,51538,10063099
3818,10063040001,17110,10063040
3819,10063040001,34219,10063040
3820,10063099001,17110,10063099
3821,10062090001,17110,10062090
3822,10063099012,17208,10063099
3823,10063099013,1200,10063099
3824,10063040001,1000,10063040
3825,10063040001,42767,10063040
3826,10063040001,42767,10063040
3827,10063040001,1000,10063040
3828,10063099012,20800,10063099
3829,10063099010,23334,10063099
3830,10063099010,6300,10063099
3831,10063099001,2080,10063099
3832,10063040001,550,10063040
3833,10063040001,1200,10063040
3834,10063091001,3840,10063091
3835,10063091001,6150,10063091
3836,10063091001,2460,10063091
3837,10062090001,12,10062090
3838,10063040001,880,10063040
3839,10063099001,2200,10063099
3840,10063040001,2167,10063040
3841,10063040001,2116,10063040
3842,10063099012,50000,10063099
3843,10063099600,1000,10063099
3844,10063099012,800,10063099
3845,10063099001,200,10063099
3846,10064090006,12000,10064090
3847,10063091001,35360,10063091
3848,10063091001,3900,10063091
3849,10063091001,520,10063091
3850,10063091001,650,10063091
3851,10062090612,70,10062090
3852,10062090612,80,10062090
3853,10062090630,80,10062090
3854,10062090630,87,10062090
3855,10063099603,194,10063099
3856,10063099603,80,10063099
3857,10062090001,72,10062090
3858,10063099603,80,10063099
3859,10063030003,350,10063030
3860,10063030003,200,10063030
3861,10063030003,450,10063030
3862,10063099010,1150,10063099
3863,10063099600,650,10063099
3864,10063099600,400,10063099
3865,10063040001,500,10063040
3866,10063040001,250,10063040
3867,10063040001,1000,10063040
3868,10063040001,500,10063040
3869,10063040001,250,10063040
3870,10063040001,1000,10063040
3871,10063040001,500,10063040
3872,10063040001,250,10063040
3873,10063040001,1000,10063040
3874,10063040001,6000,10063040
3875,10063099001,3300,10063099
3876,10063091003,5505,10063091
3877,10063099001,1680,10063099
3878,10063040001,1050,10063040
3879,10063040001,200,10063040
3880,10063099012,10,10063099
3881,10062090018,10,10062090
3882,15119049000,3,15119049
3883,15119049000,3,15119049
3884,10063040001,920,10063040
3885,10063040001,850,10063040
3886,10063040001,1800,10063040
3887,10063040001,2500,10063040
3888,10064090005,300,10064090
3889,10062010001,200,10062010
3890,10062090612,150,10062090
3891,10064090005,450,10064090
3892,10063099090,1,10063099
3893,10063099090,1,10063099
3894,10063099090,3,10063099
3895,10063099090,1,10063099
3896,10063099090,1,10063099
3897,10063099090,1,10063099
3898,10063099090,1,10063099
3899,10063099090,1,10063099
3900,10063099090,1,10063099
3901,10063099090,1,10063099
3902,10063099090,1,10063099
3903,10063099601,31800,10063099
3904,10063099601,168000,10063099
3905,10063099601,60000,10063099
3906,10063040001,1179,10063040
3907,10063040001,1000,10063040
3908,10063099012,3150,10063099
3909,10063099010,800,10063099
3910,10063040001,200,10063040
3911,10063099012,1000,10063099
3912,10063040001,2620,10063040
3913,10063040001,1013,10063040
3914,10063040001,1050,10063040
3915,10063040001,5000,10063040
3916,10063040001,1000,10063040
3917,10063099601,5200,10063099
3918,10062090010,10300,10062090
3919,10063099014,40,10063099
3920,10063099012,38480,10063099
3921,10063040001,925,10063040
3922,10063030003,24000,10063030
3923,10063099001,1710,10063099
3924,10063040001,38778,10063040
3925,10063040001,5675,10063040
3926,10063040001,12226,10063040
3927,10063040001,17892,10063040
3928,10063040001,11360,10063040
3929,10063040001,21500,10063040
3930,10063040001,880,10063040
3931,10063040001,5730,10063040
3932,10063040001,1800,10063040
3933,10063099012,260000,10063099
3934,10063040001,600,10063040
3935,10063040001,405,10063040
3936,10063040001,95,10063040
3937,10064090005,100,10064090
3938,10063030003,500,10063030
3939,10063030003,600,10063030
3940,10063040001,140,10063040
3941,10063040001,140,10063040
3942,10063040001,3225,10063040
3943,10063040001,1140,10063040
3944,10063040001,1100,10063040
3945,10063040001,1100,10063040
3946,10063040001,1056,10063040
3947,10064090006,6000,10064090
3948,10064090602,9000,10064090
3949,10063040001,1250,10063040
3950,10063040001,450,10063040
3951,10063099001,1760,10063099
3952,10063040001,500,10063040
3953,10064090005,300,10064090
3954,10051000000,2,10051000
3955,10051000000,5,10051000
3956,10063099010,1410,10063099
3957,10063099010,28000,10063099
3958,10063040001,4600,10063040
3959,10063040001,2300,10063040
3960,10063040001,6924,10063040
3961,10063040001,13053,10063040
3962,10063099001,4410,10063099
3963,10062090612,10,10062090
3964,10062010005,10,10062010
3965,10063099001,800,10063099
3966,10063040001,880,10063040
3967,10063040001,880,10063040
3968,10063040001,37440,10063040
3969,10063040001,3000,10063040
3970,10063040001,1430,10063040
3971,10063040001,355,10063040
3972,10063040001,1180,10063040
3973,10063040001,1600,10063040
3974,10064090005,100,10064090
3975,10063040001,24,10063040
3976,10063040001,120,10063040
3977,10063040001,384,10063040
3978,10063040001,48,10063040
3979,10063040001,200,10063040
3980,10063040001,2268,10063040
3981,10063040001,2267,10063040
3982,15119036000,1320,15119036
3983,15119036000,1200,15119036
3984,10064090003,5000,10064090
3985,10063040001,680,10063040
3986,10063040001,60,10063040
3987,10063040001,300,10063040
3988,10063040001,800,10063040
3989,10063040001,500,10063040
3990,10063040001,350,10063040
3991,10063040001,300,10063040
3992,10062010001,5000,10062010
3993,10062010001,3000,10062010
3994,10062010001,2000,10062010
3995,10063030003,2000,10063030
3996,10063030003,2000,10063030
3997,10063040001,2000,10063040
3998,10063040001,2000,10063040
3999,10063040001,2000,10063040
4000,10063040001,1500,10063040
4001,10064090005,500,10064090
4002,10064090005,100,10064090
4003,10063040001,100,10063040
4004,10063030003,1750,10063030
4005,10063030003,370,10063030
4006,10062010001,30,10062010
4007,15119036000,2400,15119036
4008,15119036000,5400,15119036
4009,15119036000,9780,15119036
4010,10063099001,3600,10063099
4011,10063040001,1896,10063040
4012,10063099012,500,10063099
4013,10063099001,160,10063099
4014,10063099001,300,10063099
4015,10063040001,1896,10063040
4016,10063040001,1110,10063040
4017,10063040001,2000,10063040
4018,10063040001,1121,10063040
4019,10063040001,2300,10063040
4020,10063040001,670,10063040
4021,10063099010,2000,10063099
4022,10063040001,300,10063040
4023,10063040001,400,10063040
4024,10063040001,750,10063040
4025,10063040001,400,10063040
4026,10062010001,10,10062010
4027,10062090601,10,10062090
4028,10063030003,10,10063030
4029,10062090613,10,10062090
4030,10063091001,21000,10063091
4031,10063091001,10400,10063091
4032,10063099012,8000,10063099
4033,10063040001,2192,10063040
4034,10063040001,3450,10063040
4035,10063040001,4900,10063040
4036,10063091001,10400,10063091
4037,10064090600,28000,10064090
4038,10063099014,925,10063099
4039,10063030003,1420,10063030
4040,10063030003,430,10063030
4041,10063099014,40,10063099
4042,15119039000,10,15119039
4043,10063099001,925,10063099
4044,10064090019,1500,10064090
4045,10063040001,600,10063040
4046,10063099012,5200,10063099
4047,10063099012,520,10063099
4048,10063040001,620,10063040
4049,10063040001,2665,10063040
4050,10063040001,825,10063040
4051,10063040001,100,10063040
4052,10063040001,2665,10063040
4053,10063040001,1110,10063040
4054,10063040001,100,10063040
4055,10063099001,270,10063099
4056,10064090006,1120,10064090
4057,10063099601,120000,10063099
4058,10063099601,20000,10063099
4059,10064090003,700,10064090
4060,10063040001,144,10063040
4061,10063040001,216,10063040
4062,10063099001,240,10063099
4063,10063099001,120,10063099
4064,15119020000,100,15119020
4065,10064090003,1144,10064090
4066,10063040001,850,10063040
4067,10063040001,180,10063040
4068,10063040001,1200,10063040
4069,10063040001,19295,10063040
4070,10063040001,19295,10063040
4071,10063040001,19295,10063040
4072,10063040001,19295,10063040
4073,10063040001,19295,10063040
4074,10063040001,19295,10063040
4075,15119020000,4,15119020
4076,10064090600,11400,10064090
4077,10064090600,1200,10064090
4078,10064090600,6000,10064090
4079,10063099023,1200,10063099
4080,10063099023,4800,10063099
4081,10063099014,1200,10063099
4082,10063099014,1200,10063099
4083,10063099014,4800,10063099
4084,10063030001,0,10063030
4085,10063040001,880,10063040
4086,10063040001,4200,10063040
4087,10063040001,4400,10063040
4088,10063030003,1200,10063030
4089,10063099001,18160,10063099
4090,10063099001,1816,10063099
4091,10063099001,18144,10063099
4092,10063040001,20702,10063040
4093,10063040001,20702,10063040
4094,10063040001,20920,10063040
4095,10063040001,20920,10063040
4096,10063040001,19976,10063040
4097,10063040001,20884,10063040
4098,10063040001,19976,10063040
4099,10063099001,18144,10063099
4100,10063040001,72000,10063040
4101,10063040001,5520,10063040
4102,10063099090,1,10063099
4103,10063099090,1,10063099
4104,10063099090,1,10063099
4105,10063099090,1,10063099
4106,10063099090,1,10063099
4107,10063099090,1,10063099
4108,10063099090,1,10063099
4109,10063099090,1,10063099
4110,10063099090,1,10063099
4111,10063099090,1,10063099
4112,10063099090,1,10063099
4113,10063099090,1,10063099
4114,10063099090,1,10063099
4115,10063099090,1,10063099
4116,10064090005,80000,10064090
4117,10064090005,60000,10064090
4118,10064090005,40000,10064090
4119,15119036000,440,15119036
4120,15119036000,440,15119036
4121,15119036000,440,15119036
4122,15119036000,440,15119036
4123,10063091001,1000,10063091
4124,10063091001,1499,10063091
4125,10063099601,80000,10063099
4126,10063099601,10400,10063099
4127,10063040001,5,10063040
4128,10063099012,15,10063099
4129,10063040001,23000,10063040
4130,10063030003,2000,10063030
4131,10063040001,4000,10063040
4132,10063040001,17000,10063040
4133,10063030003,6000,10063030
4134,10063040001,10200,10063040
4135,10063040001,6000,10063040
4136,10062090619,800,10062090
4137,10063099010,55,10063099
4138,10063099010,295,10063099
4139,10063099010,130,10063099
4140,10063099010,210,10063099
4141,10063099601,4160,10063099
4142,10063040001,568,10063040
4143,10063040001,290,10063040
4144,10063040001,450,10063040
4145,10063040001,2480,10063040
4146,10063040001,1134,10063040
4147,10063040001,2480,10063040
4148,10063040001,1370,10063040
4149,10063040001,2100,10063040
4150,10063040001,2470,10063040
4151,10063040001,2280,10063040
4152,10063040001,1075,10063040
4153,10063040001,3,10063040
4154,10063040001,1140,10063040
4155,10063040001,1370,10063040
4156,10064090003,196,10064090
4157,10064090003,200,10064090
4158,10064090003,315,10064090
4159,10064090003,252,10064090
4160,10062010001,84,10062010
4161,10062090613,350,10062090
4162,10062090618,168,10062090
4163,10063040001,1240,10063040
4164,10063040001,860,10063040
4165,10062010001,1025,10062010
4166,10062090618,1025,10062090
4167,10063040001,1075,10063040
4168,10063040001,860,10063040
4169,15119036000,440,15119036
4170,15119036000,440,15119036
4171,15119036000,440,15119036
4172,10063040001,1134,10063040
4173,10063040001,1134,10063040
4174,10063099090,1,10063099
4175,10063040001,20000,10063040
4176,10063030003,825,10063030
4177,10063099010,750,10063099
4178,10063091002,1500,10063091
4179,10063040001,1075,10063040
4180,10063030003,1075,10063030
4181,10063040001,1075,10063040
4182,10063040001,1075,10063040
4183,10063040001,6000,10063040
4184,10063040001,4867,10063040
4185,10063040001,10000,10063040
4186,10063040001,1134,10063040
4187,10063040001,860,10063040
4188,10063040001,1134,10063040
4189,10064090005,10634,10064090
4190,10063040001,10200,10063040
4191,10063040001,64500,10063040
4192,10063040001,20900,10063040
4193,10063040001,9900,10063040
4194,10063040001,6000,10063040
4195,10063030003,200,10063030
4196,10063040001,300,10063040
4197,10063040001,900,10063040
4198,10063040001,100,10063040
4199,10063099601,54009,10063099
4200,10063099601,100000,10063099
4201,10063099601,8182,10063099
4202,10062090607,500,10062090
4203,15119049000,150,15119049
4204,10064090012,40000,10064090
4205,10063040001,925,10063040
4206,10063040001,2500,10063040
4207,10063040001,1170,10063040
4208,10063040001,500,10063040
4209,10063040001,50,10063040
4210,15119020000,50,15119020
4211,15119020000,150,15119020
4212,10063091001,625,10063091
4213,10063091001,625,10063091
4214,10063099001,16000,10063099
4215,10062090612,2200,10062090
4216,10063040001,1590,10063040
4217,10063040001,756,10063040
4218,10064090005,200,10064090
4219,10063030003,200,10063030
4220,10062090607,50,10062090
4221,10062090612,50,10062090
4222,10062090618,50,10062090
4223,10063040001,734,10063040
4224,10063040001,220,10063040
4225,10063040001,440,10063040
4226,10063099012,24000,10063099
4227,10063099090,1,10063099
4228,10063099090,1,10063099
4229,10063099010,46000,10063099
4230,10063040001,960,10063040
4231,10063040001,4800,10063040
4232,10063040001,15240,10063040
4233,10063040001,3000,10063040
4234,10063040001,2760,10063040
4235,10063040001,17000,10063040
4236,10063040001,4000,10063040
4237,15119032000,91,15119032
4238,10063099090,1,10063099
4239,10063099090,1,10063099
4240,10063099090,1,10063099
4241,10063099090,1,10063099
4242,10063099090,1,10063099
4243,10064090005,79970,10064090
4244,10063099601,60000,10063099
4245,10063099601,60000,10063099
4246,10064090012,99907,10064090
4247,10064090012,49688,10064090
4248,10063040001,620,10063040
4249,10063040001,3016,10063040
4250,10063040001,1884,10063040
4251,10063040001,900,10063040
4252,10063040001,942,10063040
4253,10063040001,450,10063040
4254,10063040001,3400,10063040
4255,10063099001,950,10063099
4256,10063040001,2500,10063040
4257,10063040001,6250,10063040
4258,10063040001,2000,10063040
4259,10064090005,2500,10064090
4260,10063099001,1760,10063099
4261,10063040001,22500,10063040
4262,10063091001,20800,10063091
4263,10063099001,1760,10063099
4264,10063091001,11500,10063091
4265,10063091001,250000,10063091
4266,10063030003,24000,10063030
4267,10063099001,18144,10063099
4268,10062090010,5660,10062090
4269,10062090010,7000,10062090
4270,10063091004,4994,10063091
4271,10063099012,6984,10063099
4272,10063040001,5000,10063040
4273,10063091001,9000,10063091
4274,10063099014,874,10063099
4275,10063099014,20,10063099
4276,10063030003,350,10063030
4277,10063030003,50,10063030
4278,10063040001,20998,10063040
4279,10063040001,1000,10063040
4280,15119039000,1200,15119039
4281,10063040001,32262,10063040
4282,10063040001,30418,10063040
4283,10063099012,970,10063099
4284,10064090006,200,10064090
4285,15119039000,1500,15119039
4286,10063099001,200,10063099
4287,10063099001,330,10063099
4288,10063099001,900,10063099
4289,10063099001,100,10063099
4290,10063099001,200,10063099
4291,10063099001,1500,10063099
4292,10063099001,1850,10063099
4293,10063099001,1850,10063099
4294,10063040001,12800,10063040
4295,10063040001,840,10063040
4296,10063040001,800,10063040
4297,10063040001,400,10063040
4298,10063040001,160,10063040
4299,10063030003,8000,10063030
4300,10063040001,57885,10063040
4301,10063040001,19380,10063040
4302,10063030003,600,10063030
4303,10063030003,500,10063030
4304,10063099001,20884,10063099
4305,10063040001,90,10063040
4306,10063040001,7020,10063040
4307,10064090600,1320,10064090
4308,10063099001,19935,10063099
4309,10063099001,19976,10063099
4310,10062090010,24970,10062090
4311,10063099001,19935,10063099
4312,10063099001,19976,10063099
4313,10063099001,19976,10063099
4314,10063099001,19935,10063099
4315,10063099001,250000,10063099
4316,10063099001,500000,10063099
4317,10063040001,5103,10063040
4318,10063040001,15309,10063040
4319,10063040001,22700,10063040
4320,10063040001,940,10063040
4321,10063099012,40000,10063099
4322,10063040001,1850,10063040
4323,10063040001,913,10063040
4324,10063040001,913,10063040
4325,10063040001,921,10063040
4326,10063040001,1850,10063040
4327,10063040001,921,10063040
4328,10063040001,2313,10063040
4329,10063040001,2313,10063040
4330,10063091001,1250,10063091
4331,10063040001,2775,10063040
4332,10063040001,3600,10063040
4333,10063040001,2975,10063040
4334,10062010001,41,10062010
4335,10062010001,83,10062010
4336,10063040001,60,10063040
4337,10063040001,120,10063040
4338,10063040001,80,10063040
4339,10063091001,21000,10063091
4340,10063040001,1840,10063040
4341,10063040001,10884,10063040
4342,10063040001,10909,10063040
4343,10063040001,5250,10063040
4344,10063099010,5600,10063099
4345,10063099001,17670,10063099
4346,10063099001,91426,10063099
4347,10063040001,35339,10063040
4348,10063040001,18285,10063040
4349,10063040500,58500,10063040
4350,10063099001,17110,10063099
4351,10063099001,120,10063099
4352,10063040001,3040,10063040
4353,10063099001,6470,10063099
4354,10063099001,4903,10063099
4355,10063099001,3360,10063099
4356,10063099001,1680,10063099
4357,15119036000,600,15119036
4358,15119036000,360,15119036
4359,10063040001,63000,10063040
4360,10063040001,21000,10063040
4361,10063040001,41625,10063040
4362,10063040001,41986,10063040
4363,10063099010,5880,10063099
4364,10063091003,4760,10063091
4365,10063091001,1190,10063091
4366,10063040001,17025,10063040
4367,10063040001,18160,10063040
4368,10064090005,3144,10064090
4369,10063040001,2190,10063040
4370,10063040001,1466,10063040
4371,10063040001,2064,10063040
4372,10063040001,137,10063040
4373,10063040001,2752,10063040
4374,10063040001,551,10063040
4375,10063040001,1460,10063040
4376,10063040001,375,10063040
4377,10063040001,175,10063040
4378,10063040001,175,10063040
4379,10063040001,90,10063040
4380,10063040001,1640,10063040
4381,10063040001,500,10063040
4382,10063040001,200,10063040
4383,10062090612,100,10062090
4384,10063099012,7280,10063099
4385,10063040001,190,10063040
4386,10063040001,475,10063040
4387,10063040001,385,10063040
4388,10063040001,425,10063040
4389,10063040001,6900,10063040
4390,10063040001,120,10063040
4391,10063040001,1825,10063040
4392,10063040001,2525,10063040
4393,10063040001,300,10063040
4394,10062010500,1000,10062010
4395,10063040500,3000,10063040
4396,10062090614,1000,10062090
4397,10062090608,8000,10062090
4398,15119020000,80,15119020
4399,10063040001,22246,10063040
4400,10063040001,19362,10063040
4401,10063099001,750,10063099
4402,10063030003,120,10063030
4403,10062010001,900,10062010
4404,10063040001,64014,10063040
4405,10062090601,120,10062090
4406,10064090005,3000,10064090
4407,10063040001,5672,10063040
4408,10063040001,3000,10063040
4409,10063030003,4800,10063030
4410,10063040001,4240,10063040
4411,10063040001,41805,10063040
4412,10063040001,11360,10063040
4413,10063040001,7952,10063040
4414,10062090619,30,10062090
4415,10063040001,1200,10063040
4416,10063040001,1200,10063040
4417,10063040001,21000,10063040
4418,10063040001,2000,10063040
4419,10062010001,1000,10062010
4420,10063030003,150,10063030
4421,10063030003,60,10063030
4422,10063030003,350,10063030
4423,10063030003,150,10063030
4424,10063040001,8000,10063040
4425,10063040001,16000,10063040
4426,10064090003,21400,10064090
4427,10063040001,21400,10063040
4428,10063099012,39949,10063099
4429,10063040001,21500,10063040
4430,10063040001,9526,10063040
4431,10063040001,4767,10063040
4432,10063040001,7151,10063040
4433,10063040001,2394,10063040
4434,10063040001,22500,10063040
4435,10064090003,22500,10064090
4436,10063040001,22500,10063040
4437,10063040001,22500,10063040
4438,10063040001,2000,10063040
4439,10051000000,18000,10051000
4440,10051000000,10000,10051000
4441,10063030003,1840,10063030
4442,10063099001,250000,10063099
4443,10063099001,1924,10063099
4444,10063099010,900,10063099
4445,10063099010,2700,10063099
4446,10063040500,3,10063040
4447,10064090005,1040,10064090
4448,10064090005,1040,10064090
4449,10063040001,1710,10063040
4450,10063091001,5700,10063091
4451,10063091001,2100,10063091
4452,10063091001,2100,10063091
4453,10063040001,1100,10063040
4454,10063040001,1100,10063040
4455,10063040001,3900,10063040
4456,10063040001,900,10063040
4457,10063040001,460,10063040
4458,10063040001,1280,10063040
4459,10063040001,100,10063040
4460,10063099001,9000,10063099
4461,10062090615,200,10062090
4462,10062090633,100,10062090
4463,10062090504,250,10062090
4464,10062090609,200,10062090
4465,10063091001,560,10063091
4466,10063099001,5200,10063099
4467,10063091001,5900,10063091
4468,10063091001,175,10063091
4469,10063040001,23000,10063040
4470,10063040001,22882,10063040
4471,10063040001,23000,10063040
4472,10063099013,10,10063099
4473,10063099010,15000,10063099
4474,10064090600,6000,10064090
4475,10064090600,1150,10064090
4476,10064090600,24000,10064090
4477,10063099023,4800,10063099
4478,10063099023,1200,10063099
4479,10063099023,16800,10063099
4480,10063099001,2400,10063099
4481,10063099001,1200,10063099
4482,10063099001,2400,10063099
4483,10063030003,50,10063030
4484,10063099014,3600,10063099
4485,10063099014,16800,10063099
4486,10063099010,1100,10063099
4487,10063040001,525,10063040
